#OTU ID	Leaf-Ctrl2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100.2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Ctrl-2	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2	Taxonomy
OTU7499	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	2	2	0	7	SS|0.9100|JQ733906_S003291140;k:Bacteria,p:"Chloroflexi",c:Caldilineae,o:Caldilineales,f:Caldilineaceae,g:Litorilinea
OTU75	0	0	0	0	0	0	0	0	0	0	0	218	309	612	434	726	332	681	802	SS|1.0000|FR773158_S002442234;k:Archaea,p:"Thaumarchaeota",o:Nitrososphaerales,f:Nitrososphaeraceae,g:Nitrososphaera
OTU750	0	0	0	0	0	0	0	0	0	0	0	16	18	47	26	66	39	63	73	SS|1.0000|AB067647_S000384427;k:Bacteria
OTU7500	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	2	SS|1.0000|D86513_S000011943;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
OTU7501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	SS|0.8200|EU586202_S001097573;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU7502	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	3	0	6	SS|1.0000|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7503	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	1	SS|0.8000|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7504	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	4	1	1	SS|0.9900|Y07556_S000017487;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae
OTU7506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	SS|1.0000|EU709878_S001187854;k:Bacteria
OTU7507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	SS|0.8500|EF103128_S000769323;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7508	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	2	3	SS|0.9700|AJ231190_S000005131;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7509	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|CP001848_S002289094;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU751	0	0	0	0	0	0	0	0	0	0	0	25	31	45	26	77	27	98	79	SS|1.0000|EF457438_S000834863;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17
OTU7510	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	5	2	1	5	SS|1.0000|FJ999729_S001550376;k:Bacteria
OTU7513	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	SS|1.0000|AB243672_S000622966;k:Bacteria
OTU7514	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	SS|1.0000|AB042060_S000117071;k:Bacteria
OTU7515	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|DQ347958_S000641302;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta
OTU7516	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	SS|0.9000|AY194066_S000401518;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7517	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	GS|98.4|FJ666101_S001351114;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Nocardioides;
OTU7519	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	5	SS|0.8600|AY187303_S000440962;k:Bacteria,p:"Proteobacteria"
OTU752	0	0	0	0	0	0	0	0	0	0	0	2	5	26	22	89	16	84	79	SS|0.8600|JN674641_S002960635;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Sediminibacterium
OTU7520	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	SS|1.0000|AJ563935_S000352297;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7522	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	4	0	0	4	SS|0.9700|X62912_S000016660;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	SS|0.8500|CP001359_S004068953;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria
OTU7524	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	1	2	4	SS|1.0000|AY555795_S000486073;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU7525	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	4	2	1	SS|0.9800|AB517669_S002164967;k:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU7526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	SS|0.9000|FR773158_S002442234;k:Archaea,p:"Thaumarchaeota",o:Nitrososphaerales,f:Nitrososphaeraceae,g:Nitrososphaera
OTU7527	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	1	SS|1.0000|X56305_S000006614;k:Bacteria
OTU7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	GS|100.0|KC625488_S003720159;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Desertibacter;
OTU7529	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	1	1	0	SS|1.0000|AB109439_S000125079;k:Bacteria
OTU753	0	0	0	0	0	0	0	0	0	0	0	79	22	69	70	95	87	101	111	SS|1.0000|AB072735_S000251887;k:Bacteria
OTU7530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	SS|1.0000|JQ292917_S002966787;k:Bacteria
OTU7531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	SS|0.8000|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	GS|80.6|X74719_S000007051;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Vibrionales",f:Vibrionaceae,g:Vibrio;
OTU7533	0	4	2	0	0	0	0	0	0	0	0	0	0	10	4	6	2	2	8	GS|98.4|AB245347_S000627883;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas;
OTU7534	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	0	1	2	0	SS|1.0000|AM947652_S001093906;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
OTU7535	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	1	3	GS|97.6|AB089241_S000439485;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Longispora;
OTU7537	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|AF523824_S000431235;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU7538	0	0	3	0	0	0	0	0	0	0	0	8	0	3	1	13	1	11	6	GS|99.6|GQ494034_S001589689;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Geodermatophilaceae,g:Blastococcus;
OTU7539	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	3	3	0	0	SS|0.9300|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7540	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	2	1	5	SS|1.0000|EF457456_S000834881;k:Bacteria
OTU7542	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	4	1	0	SS|0.9800|EF605262_S000995323;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae
OTU7544	0	0	0	0	0	0	0	0	0	0	0	2	3	3	2	10	1	5	5	GS|97.2|AB021492_S000382574;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas;
OTU7545	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU7547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	SS|0.9700|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7548	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	SS|1.0000|KM036168_S004231080;k:Bacteria
OTU755	0	0	0	0	0	0	0	0	0	0	0	23	6	76	70	34	59	21	23	SS|1.0000|DQ469584_S000654145;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7550	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	SS|0.8300|AJ535711_S000351836;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU7551	0	0	0	0	0	0	0	0	0	0	0	2	3	20	23	22	17	19	27	SS|1.0000|EF457503_S000834928;k:Bacteria
OTU7552	0	277	164	343	0	447	443	284	324	0	0	8	8	10	7	12	11	10	18	SS|1.0000|DQ347958_S000641302;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta
OTU7554	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	SS|1.0000|AB006766_S000427369;k:Bacteria
OTU7556	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	0	1	2	SS|0.9500|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7557	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	2	SS|0.9300|EU573965_S001097399;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	SS|1.0000|EU787448_S001153623;k:Bacteria,p:"Bacteroidetes"
OTU7559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	GS|0.0|None;No hit
OTU756	0	0	0	0	0	0	0	0	0	0	0	19	7	20	8	25	32	74	47	SS|1.0000|EF457480_S000834905;k:Bacteria
OTU7560	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	SS|1.0000|AY375053_S000572124;k:Bacteria
OTU7561	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	1	3	SS|1.0000|AY359283_S000408383;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Aquicella
OTU7562	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	GS|76.1|Y16716_S000017014;k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_2,g:Natronincola;
OTU7563	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	2	4	SS|1.0000|EU877262_S001155759;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU7564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	GS|79.9|gwa2_scaffold_1731_16S_1_U010303688;k:Archaea,p:Woesearchaeota,g:Woesearchaeota_Incertae_Sedis_AR16;
OTU7566	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	GSL|79.4|EF397574_S001044326;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae
OTU7567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	SS|0.8800|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7568	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	SS|1.0000|AF138733_S000387929;k:Bacteria
OTU757	0	0	0	0	0	0	0	0	0	0	0	4	14	33	6	36	21	51	33	SS|1.0000|AF385537_S000344655;k:Bacteria,p:"Acidobacteria"
OTU7570	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	SS|1.0000|EU135022_S000933616;k:Bacteria,p:"Armatimonadetes",g:Armatimonadetes_gp4
OTU7571	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	3	4	GS|76.7|AY193192_S000401343;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;
OTU7572	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	SS|1.0000|AY327251_S000473617;k:Bacteria
OTU7573	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	SS|0.8700|FM244738_S001265328;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7574	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	7	0	1	SS|1.0000|U26418_S000437396;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	SS|1.0000|KF193526_S004048651;k:Bacteria
OTU7578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	SS|0.9100|AF177275_S000388671;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae
OTU7579	0	0	0	0	0	0	0	0	0	0	0	8	5	21	13	18	16	12	19	SS|1.0000|AM712634_S000891214;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU758	0	0	0	0	0	0	0	0	0	0	0	26	1	34	20	14	15	28	29	SS|1.0000|AB669272_S003609811;k:Bacteria
OTU7580	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	2	0	SS|0.8800|EF457470_S000834895;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16
OTU7581	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	1	1	SS|0.8900|HQ823551_S002445814;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU7582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	SS|0.8700|DQ067422_S000556968;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria
OTU7583	0	0	0	0	0	0	0	0	0	0	0	2	0	3	5	2	3	3	7	SS|1.0000|FJ177532_S001188354;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU7585	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	GS|97.2|GU198945_S001794892;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Sphingobacteriaceae,g:Pedobacter;
OTU7586	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	1	0	SS|1.0000|DQ768114_S000722017;k:Bacteria
OTU7587	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KF437572_S004053197;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
OTU7588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	SS|0.9600|EF207155_S000806000;k:Bacteria,p:"Proteobacteria"
OTU7589	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	SS|0.9800|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU759	0	9	12	15	0	0	0	0	158	0	0	0	0	0	0	0	0	1	5	SS|0.9900|FJ194436_S001188468;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU7591	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	SS|0.9900|DQ986200_S000736608;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7592	0	0	0	0	0	0	0	0	0	0	0	0	5	20	17	6	42	13	7	SS|0.9800|AF019037_S000387155;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Hydrogenophaga
OTU7593	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	3	0	0	GS|0.0|None;No hit
OTU7594	0	0	0	0	0	0	0	0	0	0	0	27	4	135	93	782	46	428	224	GS|98.8|AY501364_S000358855;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Promicromonosporaceae,g:Cellulosimicrobium;
OTU7595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	GSL|77.6|GU562448_S002034994;k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
OTU7596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	GS|70.6|X61659_S000008866;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rickettsiales,f:Anaplasmataceae,g:Ehrlichia;
OTU7597	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1	SS|0.9200|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7598	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	GS|75.2|AF507892_S000430502;k:Bacteria,p:candidate_division_ZB3,g:ZB3_genera_incertae_sedis;
OTU7599	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	SS|0.9600|AB072735_S000251887;k:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas
OTU76	0	0	0	0	0	0	0	0	0	0	0	243	242	508	283	905	451	1051	1040	SS|0.9700|X62912_S000016660;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU760	0	0	0	0	0	0	0	0	0	0	0	552	66	47	107	35	71	63	125	GS|98.0|EF605262_S000995323;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Steroidobacter;
OTU7600	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	SS|0.8100|GU207876_S002224491;k:Bacteria,p:"Proteobacteria"
OTU7601	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	SS|1.0000|AB543807_S001872590;k:Bacteria
OTU7602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	SS|0.9600|AJ563935_S000352297;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7603	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	2	2	SS|0.9200|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7604	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	SS|0.9700|AB175638_S000642034;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium
OTU7605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	GSL|79.1|M24580_S000436128;k:Bacteria
OTU7606	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	4	SS|1.0000|AB072735_S000251887;k:Bacteria
OTU7607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	GS|74.3|AY193130_S000401281;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;
OTU7608	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	GS|0.0|None;No hit
OTU7609	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	SS|0.9600|EU004198_S001350584;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae
OTU761	0	0	0	0	0	0	0	0	0	0	0	12	9	27	7	44	13	35	42	SS|1.0000|AJ458462_S000130885;k:Bacteria,p:"Actinobacteria"
OTU7610	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	4	4	GS|97.6|AM295258_S000964730;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Nocardioides;
OTU7611	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU7612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	GS|81.0|U60014_S000437978;k:Bacteria,p:"Verrucomicrobia",c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:Prosthecobacter;
OTU7613	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	3	3	0	5	SS|1.0000|AY289375_S000405845;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4
OTU7614	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	SS|1.0000|AJ519367_S000102343;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17
OTU7615	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	1	0	SS|1.0000|AY193185_S000401336;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis
OTU7616	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	3	SS|0.9400|EU586202_S001097573;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU7617	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	SS|1.0000|EF081294_S000770171;k:Bacteria
OTU7619	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	SS|0.9800|HM208383_S002168299;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Coxiella
OTU762	0	0	0	0	0	0	0	0	0	0	0	4	7	40	20	39	18	14	34	SS|0.8000|AJ233942_S000539319;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria
OTU7620	0	0	0	0	0	0	0	0	0	0	0	21	15	8	16	33	22	43	44	SS|1.0000|GU441679_S002034201;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria
OTU7621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	SS|1.0000|DQ986200_S000736608;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	2	SS|1.0000|Z49733_S000003124;k:Bacteria
OTU7623	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	SS|1.0000|JF748733_S003803556;k:Bacteria
OTU7624	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	SS|1.0000|AJ969432_S000571431;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae
OTU7625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	GS|0.0|None;No hit
OTU7626	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	SS|1.0000|JQ773443_S003313792;k:Bacteria
OTU7627	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|HE573746_S003257707;k:Bacteria
OTU7628	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7	SS|1.0000|EU682684_S001044888;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales
OTU7629	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0	SS|1.0000|GU129926_S001746046;k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria
OTU763	0	0	0	0	0	0	0	0	0	0	0	7	9	32	27	38	17	36	54	SS|1.0000|AJ292759_S000130039;k:Bacteria
OTU7630	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU7632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	SS|1.0000|U68460_S000438346;k:Bacteria
OTU7633	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	SS|0.8400|DQ768108_S000722011;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Cystobacteraceae,g:Cystobacter
OTU7635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	SS|0.9200|EF158388_S000776474;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae
OTU7636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	GSL|77.9|EF067920_S001020492;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast
OTU7637	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	1	SS|1.0000|EF081294_S000770171;k:Bacteria
OTU7638	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	2	SS|0.9600|D85718_S000435880;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales
OTU7639	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	SS|0.8600|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU764	0	0	0	0	0	0	0	0	0	0	0	9	0	10	6	32	3	67	46	SS|0.9200|GQ857549_S001612812;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU7640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	SS|0.9000|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU7641	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	SS|0.9300|EU135025_S000933619;k:Bacteria,p:"Armatimonadetes",c:Chthonomonadetes,o:Chthonomonadales,f:Chthonomonadaceae,g:Chthonomonas/Armatimonadetes_gp3
OTU7642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	SS|1.0000|EF457415_S000834840;k:Bacteria
