	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU7825	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU7827	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7829	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7830	Bacteria	NA	NA	NA	NA	NA	NA
OTU7832	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7833	NA	NA	NA	NA	NA	NA	NA
OTU7834	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU7835	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU7838	Bacteria	Verrucomicrobia	Opitutae	NA	NA	NA	NA
OTU7839	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU7841	Bacteria	NA	NA	NA	NA	NA	NA
OTU7842	Bacteria	Acidobacteria	Acidobacteria_Gp15	NA	NA	Gp15	NA
OTU7843	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA
OTU7844	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU7845	Bacteria	NA	NA	NA	NA	NA	NA
OTU7847	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU7848	Bacteria	NA	NA	NA	NA	NA	NA
OTU7849	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	NA	NA	NA
OTU7850	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU7851	NA	NA	NA	NA	NA	NA	NA
OTU7852	NA	NA	NA	NA	NA	NA	NA
OTU7853	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU7855	Bacteria	NA	NA	NA	NA	NA	NA
OTU7856	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU7857	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	NA	NA	NA
OTU7858	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU7859	Bacteria	NA	NA	NA	NA	NA	NA
OTU7861	NA	NA	NA	NA	NA	NA	NA
OTU7862	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7863	Bacteria	NA	NA	NA	NA	NA	NA
OTU7864	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	NA
OTU7865	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU7866	Bacteria	NA	NA	NA	NA	NA	NA
OTU7867	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU7868	NA	NA	NA	NA	NA	NA	NA
OTU7869	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU7870	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7871	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU7872	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU7873	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU7874	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	NA
OTU7876	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU7877	Bacteria	NA	NA	NA	NA	NA	NA
OTU7879	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7880	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU7882	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	NA
OTU7883	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7884	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	NA
OTU7885	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella	NA
OTU7887	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7889	Bacteria	NA	NA	NA	NA	NA	NA
OTU7890	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU7891	Bacteria	NA	NA	NA	NA	NA	NA
OTU7893	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7894	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Aquaspirillum	NA
OTU7895	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU7896	Bacteria	NA	NA	NA	NA	NA	NA
OTU7897	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU7898	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	NA
OTU7899	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
OTU7900	NA	NA	NA	NA	NA	NA	NA
OTU7901	Bacteria	Chloroflexi	Ktedonobacteria	Thermogemmatisporales	Thermogemmatisporaceae	Thermogemmatispora	NA
OTU7902	Bacteria	NA	NA	NA	NA	NA	NA
OTU7903	Bacteria	NA	NA	NA	NA	NA	NA
OTU7905	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU7906	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7907	NA	NA	NA	NA	NA	NA	NA
OTU7908	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	NA
OTU7911	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU7912	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU7913	Bacteria	NA	NA	NA	NA	NA	NA
OTU7914	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU7916	Bacteria	NA	NA	NA	NA	NA	NA
OTU7922	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7923	Bacteria	NA	NA	NA	NA	NA	NA
OTU7924	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus	NA
OTU7925	NA	NA	NA	NA	NA	NA	NA
OTU7926	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU7927	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	NA
OTU7928	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Nevskia	NA
OTU7929	Bacteria	NA	NA	NA	NA	NA	NA
OTU7931	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	NA	Rhizomicrobium	NA
OTU7932	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	NA
OTU7934	Bacteria	NA	NA	NA	NA	NA	NA
OTU7935	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU7936	NA	NA	NA	NA	NA	NA	NA
OTU7937	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
OTU7939	Bacteria	NA	NA	NA	NA	NA	NA
OTU7940	NA	NA	NA	NA	NA	NA	NA
OTU7941	Bacteria	Cyanobacteria/Chloroplast	NA	NA	NA	NA	NA
OTU7942	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7943	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7945	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	NA
OTU7946	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	NA	Sedimenticola	NA
OTU7947	Bacteria	NA	NA	NA	NA	NA	NA
OTU7948	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Algiphilaceae	Algiphilus	NA
OTU7949	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU7950	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	NA
OTU7951	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU7952	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7953	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7954	Bacteria	NA	NA	NA	NA	NA	NA
OTU7956	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU7958	Bacteria	NA	NA	NA	NA	NA	NA
OTU7959	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU7960	Bacteria	NA	NA	NA	NA	NA	NA
OTU7961	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7962	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU7963	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU7964	Bacteria	NA	NA	NA	NA	NA	NA
OTU7965	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7967	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU7968	Bacteria	NA	NA	NA	NA	NA	NA
OTU7970	NA	NA	NA	NA	NA	NA	NA
OTU7971	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU7972	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7973	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU7974	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU7975	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU7977	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU7978	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU7979	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU7980	Bacteria	NA	NA	NA	NA	NA	NA
OTU7981	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7982	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
OTU7983	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU7985	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU7988	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	NA
OTU7989	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	NA
OTU7991	Bacteria	NA	NA	NA	NA	NA	NA
OTU7992	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	Saccharibacteria_genera_incertae_sedis	NA
OTU7994	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7996	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU7997	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU7998	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	NA
OTU7999	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU8000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
OTU8001	Bacteria	NA	NA	NA	NA	NA	NA
OTU8002	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8003	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	NA	NA	NA
OTU8004	NA	NA	NA	NA	NA	NA	NA
OTU8006	Bacteria	Latescibacteria	NA	NA	NA	Latescibacteria_genera_incertae_sedis	NA
OTU8007	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU8008	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU8009	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU8010	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	NA
OTU8011	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
OTU8012	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU8013	Bacteria	NA	NA	NA	NA	NA	NA
OTU8014	Bacteria	NA	NA	NA	NA	NA	NA
OTU8016	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU8017	NA	NA	NA	NA	NA	NA	NA
OTU8018	Bacteria	NA	NA	NA	NA	NA	NA
OTU8019	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU8020	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8021	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU8022	Bacteria	NA	NA	NA	NA	NA	NA
OTU8024	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	NA
OTU8025	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	NA	NA
OTU8028	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU8029	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU8031	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Crocinitomix	NA
OTU8033	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU8034	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8035	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU8036	Bacteria	NA	NA	NA	NA	NA	NA
OTU8037	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	NA
OTU8038	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU8039	Bacteria	NA	NA	NA	NA	NA	NA
OTU8041	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8042	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU8043	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU8044	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU8045	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU8046	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	NA
OTU8048	Bacteria	Acidobacteria	Acidobacteria_Gp22	NA	NA	Gp22	NA
OTU8049	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	NA
OTU8050	Bacteria	NA	NA	NA	NA	NA	NA
OTU8051	NA	NA	NA	NA	NA	NA	NA
OTU8052	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU8053	NA	NA	NA	NA	NA	NA	NA
OTU8054	Bacteria	Microgenomates	NA	NA	NA	Microgenomates_genera_incertae_sedis	NA
OTU8055	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU8056	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	Gp1	NA
OTU8057	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Zhizhongheella	NA
OTU8058	NA	NA	NA	NA	NA	NA	NA
OTU8059	Bacteria	NA	NA	NA	NA	NA	NA
OTU8060	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU8061	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
OTU8062	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU8063	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8064	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8065	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU8066	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	Reyranella	NA
OTU8067	NA	NA	NA	NA	NA	NA	NA
OTU8070	Bacteria	NA	NA	NA	NA	NA	NA
OTU8071	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU8073	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	NA
OTU8075	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU8076	Bacteria	NA	NA	NA	NA	NA	NA
OTU8077	Bacteria	NA	NA	NA	NA	NA	NA
OTU8078	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8079	Bacteria	NA	NA	NA	NA	NA	NA
OTU8080	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8081	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU8082	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU8083	Bacteria	NA	NA	NA	NA	NA	NA
OTU8084	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU8085	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU8086	Bacteria	NA	NA	NA	NA	NA	NA
OTU8087	Bacteria	NA	NA	NA	NA	NA	NA
OTU8088	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU8089	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU8090	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU8091	Bacteria	NA	NA	NA	NA	NA	NA
OTU8094	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Thermomarinilinea	NA
OTU8095	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU8096	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU8098	Bacteria	SR1	NA	NA	NA	SR1_genera_incertae_sedis	NA
OTU8099	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU8100	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU8101	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU8103	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
OTU8105	Bacteria	NA	NA	NA	NA	NA	NA
OTU8106	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_IV	Caldicoprobacter	NA
OTU8107	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU8109	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	NA
OTU8111	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU8112	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	NA	NA
OTU8113	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8114	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
OTU8115	Bacteria	NA	NA	NA	NA	NA	NA
OTU8118	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp5	NA
OTU8119	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU8120	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU8122	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Nocardiopsis	NA
OTU8123	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	NA
OTU8124	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
OTU8125	Bacteria	NA	NA	NA	NA	NA	NA
OTU8128	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8129	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU8131	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU8132	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8133	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU8135	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU8136	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
OTU8137	Bacteria	NA	NA	NA	NA	NA	NA
OTU8138	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU8139	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU8140	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
