#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU1823	GS|99.6|LT990651|SH1526655.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dichotomophthora,s:Dichotomophthora lutea	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dichotomophthora,s:Dichotomophthora lutea	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dichotomophthora,s:Dichotomophthora lutea	No hit
OTU1824	SS|0.9500|KC869696|SH1240239.08FU;k:Fungi	k:Fungi,p:Rozellomycota	k:Fungi	No hit
OTU1825	GS|73.2|MF142387|SH1241565.08FU;k:Fungi	k:Fungi	No hit	No hit
OTU1827	SS|0.8700|UDB019548|SH1561151.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Exidia	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Exidia,s:Exidia recisa	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Exidia	No hit
OTU1828	GS|99.3|UDB0748758|SH1560277.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU1829	SS|0.9200|AF009807|SH1247225.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Cainiaceae,g:Atrotorquata,s:Atrotorquata lineata	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
OTU1830	SS|0.9500|MK876397|SH2711064.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Neodevriesiaceae,g:Neodevriesia,s:Neodevriesia cycadicola	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales	No hit
OTU1831	SS|0.8600|JX320093|SH2702220.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU1832	SS|0.8300|MF322773|SH1190742.08FU;k:Viridiplantae,p:Anthophyta,c:Monocotyledonae,o:Poales,f:Poaceae,g:Pseudosasa	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Hyweljonesia	k:Viridiplantae,p:Anthophyta,c:Monocotyledonae,o:Poales,f:Poaceae,g:Pseudosasa	No hit
OTU1833	GS|98.3|KF675625|SH1214597.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU1834	GS|70.6|KY105849|SH1570225.08FU;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,f:Chrysozymaceae,g:Vonarxula,s:Vonarxula javanica	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,f:Chrysozymaceae,g:Vonarxula,s:Vonarxula javanica	No hit	No hit
OTU1835	SS|0.8200|KF800412|SH1246434.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes	No hit
OTU1837	SS|0.8800|KX549457|SH1193352.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Phomatosporales,f:Phomatosporaceae,g:Phomatospora,s:Phomatospora viticola	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
OTU1838	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1840	SS|1.0000|GU910865|SH1578231.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	No hit
OTU1841	GS|97.3|JF701607|SH1552281.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae,g:Dissoconium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae,g:Dissoconium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae	No hit
OTU1842	GS|80.7|KR002891|SH1555634.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Perenniporia	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Perenniporia	No hit	No hit
OTU1844	SS|1.0000|KM041764|SH1184233.08FU;k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi	No hit
OTU1845	SS|0.8100|MK448255|SH2596464.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae,g:Ramichloridium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae,g:Ramichloridium,s:Ramichloridium punctatum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae,g:Ramichloridium	No hit
OTU1846	GS|98.1|MH165218|SH1183107.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae,g:Striaticonidium,s:Striaticonidium cinctum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae,g:Striaticonidium,s:Striaticonidium cinctum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae,g:Striaticonidium	No hit
OTU1847	GSL|100.0|MN523321|SH1556537.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Lycoperdaceae,g:Lycoperdon	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Lycoperdaceae,g:Lycoperdon	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales	No hit
OTU1848	GS|99.1|KY924813|SH1553243.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Ophiocordycipitaceae,g:Ophiocordyceps	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Ophiocordycipitaceae,g:Ophiocordyceps	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Ophiocordycipitaceae,g:Ophiocordyceps	No hit
OTU1849	SS|1.0000|KY924807|SH1553243.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Ophiocordycipitaceae,g:Ophiocordyceps	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Ophiocordycipitaceae,g:Ophiocordyceps	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Ophiocordycipitaceae,g:Ophiocordyceps	No hit
OTU1850	SS|1.0000|UDB0753852|SH2619679.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU1851	SS|1.0000|JX386313|SH1578227.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU1852	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1853	GSL|100.0|MH231271|SH1510174.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	No hit
OTU1854	GS|99.4|JQ863229|SH1561837.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Viridispora	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Viridispora	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae	No hit
OTU1855	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1856	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1857	GS|74.3|UDB014586|SH1556240.08FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	No hit	No hit
OTU1858	GS|84.9|KP889925|SH1244539.08FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	No hit	No hit
OTU1859	GS|73.1|HM208715|SH1527189.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Cucurbitariaceae,g:Pyrenochaeta	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Cucurbitariaceae,g:Pyrenochaeta	No hit	No hit
OTU1861	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1863	GS|100.0|KM265601|SH1628478.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae	k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae	No hit
OTU1864	GS|100.0|DQ421268|SH1610608.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	No hit
OTU1865	SS|0.9900|JX387052|SH2589903.08FU;k:Fungi	k:Fungi,p:Glomeromycota,c:Paraglomeromycetes	k:Fungi	No hit
OTU1866	GS|99.6|KJ654590|SH1205882.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia	No hit
OTU1867	GS|100.0|LR026793|SH1644404.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium,s:Acremonium furcatum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium,s:Acremonium furcatum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium,s:Acremonium furcatum	No hit
OTU1868	SS|0.8400|MH863816|SH1172397.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia,s:Phlebia acanthocystis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia,s:Phlebia acanthocystis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia,s:Phlebia acanthocystis	No hit
OTU1869	SS|0.9600|UDB038145|SH1510290.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Russulaceae,g:Boidinia,s:Boidinia furfuracea	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales	No hit
OTU1871	SS|1.0000|MF971320|SH1507351.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU1872	GS|99.5|KX516026|SH1185126.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU1873	GS|99.0|HM999920|SH1525173.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria	No hit
OTU1875	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1876	SS|0.8200|KU195530|SH1238420.08FU;k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	k:Fungi,p:Glomeromycota	No hit
OTU1877	SS|0.9300|MH590693|SH2592902.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Thyridariaceae,g:Neoroussoella,s:Neoroussoella heveae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU1878	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1879	SS|0.8100|MK247945|SH1179476.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Microdochiaceae,g:Microdochium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	No hit
OTU1880	SS|1.0000|KJ701206|SH1613469.08FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	k:Fungi,p:Basidiomycota	No hit
OTU1882	GS|99.6|KF800666|SH1507949.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,g:Skvortzovia,s:Skvortzovia pinicola	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,g:Skvortzovia,s:Skvortzovia pinicola	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,g:Skvortzovia,s:Skvortzovia pinicola	No hit
OTU1883	GSL|100.0|GU721244|SH1570275.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae	No hit
OTU1884	SS|1.0000|JQ760064|SH1645407.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	No hit
OTU1886	SS|0.9600|JF439164|SH1176785.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU1887	GS|97.0|KY114705|SH1547691.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU1888	SS|0.8500|AJ410746|SH1505367.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Gigasporales,f:Gigasporaceae,g:Gigaspora	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Gigasporales,f:Gigasporaceae,g:Gigaspora,s:Gigaspora rosea	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Gigasporales,f:Gigasporaceae,g:Gigaspora	No hit
OTU1889	GS|99.5|JQ889279|SH1520258.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Dinemasporium,s:Dinemasporium pseudostrigosum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Dinemasporium,s:Dinemasporium pseudostrigosum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Dinemasporium,s:Dinemasporium pseudostrigosum	No hit
OTU1890	SS|1.0000|KJ150715|SH1610158.08FU;k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	k:Fungi	No hit
OTU1891	SS|1.0000|MH862027|SH2591981.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Hymenochaete,s:Hymenochaete cervinoidea	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Hymenochaete,s:Hymenochaete cervinoidea	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Hymenochaete,s:Hymenochaete cervinoidea	No hit
OTU1892	GS|97.6|MH612889|SH1526078.08FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Dipodascaceae,g:Geotrichum,s:Geotrichum silvicola	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Dipodascaceae,g:Geotrichum,s:Geotrichum silvicola	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	No hit
OTU1894	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1896	GS|100.0|AB378534|SH1584061.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Simplicillium,s:Simplicillium cylindrosporum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Simplicillium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Simplicillium,s:Simplicillium cylindrosporum	No hit
OTU1897	GS|99.0|KT328872|SH1650617.08FU;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Erythrobasidiales,f:Erythrobasidiaceae,g:Erythrobasidium	k:Fungi	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Erythrobasidiales,f:Erythrobasidiaceae,g:Erythrobasidium	No hit
OTU1898	GSL|100.0|FJ624264|SH1529985.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	No hit
OTU1899	GS|100.0|AY513953|SH1526067.08FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Dipodascaceae,g:Geotrichum	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Dipodascaceae,g:Geotrichum	No hit	No hit
OTU1900	SS|0.9900|JX373146|SH3237378.08FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	No hit
OTU1902	GS|100.0|JX320789|SH1525090.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU1904	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1905	SS|0.9900|AF291709|SH1577456.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Cercospora,s:Cercospora zeae-maydis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae	No hit
OTU1908	GS|99.1|KT222360|SH1511055.08FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylella,s:Dactylella oxyspora	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylella,s:Dactylella oxyspora	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylella,s:Dactylella arnaudii	No hit
OTU1909	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1910	GS|78.1|MF971292|SH3222993.08FU;k:Fungi	k:Fungi	No hit	No hit
OTU1911	GS|79.2|AM260914|SH3319801.08FU;k:Fungi	k:Fungi	No hit	No hit
OTU1912	GS|97.2|KX587499|SH1190970.08FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota	No hit
OTU1913	GS|75.0|KF297260|SH1244383.08FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	No hit	No hit
OTU1915	SS|0.9600|AY500373|SH1613645.08FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Metschnikowiaceae,g:Clavispora	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	No hit
OTU1916	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1917	SS|0.8400|JX321180|SH1565601.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Saitozyma	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Saitozyma	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Saitozyma	No hit
OTU1918	SS|1.0000|GQ924040|SH1549114.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	No hit
OTU1919	GDL|99.4|KY436094|SH1525447.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraconiothyrium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria angularis	No hit
OTU1920	GS|97.6|KY965435|SH1650731.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
OTU1921	GS|79.7|MF971292|SH3222993.08FU;k:Fungi	k:Fungi	No hit	No hit
OTU1922	GS|98.3|JX042807|SH1160424.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU1923	SS|1.0000|AF291284|SH1561147.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Heterochaete,s:Heterochaete shearii	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Heterochaete,s:Heterochaete shearii	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Heterochaete,s:Heterochaete shearii	No hit
OTU1924	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1925	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1927	GS|87.0|JF727822|SH1142414.08FU;k:Fungi,p:Ascomycota,c:Arthoniomycetes,o:Arthoniales,f:Arthoniaceae,g:Herpothallon,s:Herpothallon rubrocinctum	k:Fungi,p:Ascomycota,c:Arthoniomycetes,o:Arthoniales,f:Arthoniaceae,g:Herpothallon,s:Herpothallon rubrocinctum	No hit	No hit
OTU1928	GS|99.6|KC345721|SH1505700.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Gloeophyllales,f:Gloeophyllaceae,g:Gloeophyllum,s:Gloeophyllum striatum	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Gloeophyllales,f:Gloeophyllaceae,g:Gloeophyllum,s:Gloeophyllum striatum	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Gloeophyllales,f:Gloeophyllaceae,g:Gloeophyllum,s:Gloeophyllum striatum	No hit
OTU1929	GS|99.5|JQ759965|SH1585526.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
OTU1930	SS|0.9800|AB617740|SH1546764.08FU;k:Fungi,p:Calcarisporiellomycota,c:Calcarisporiellomycetes,o:Calcarisporiellales,f:Calcarisporiellaceae,g:Calcarisporiella	k:Fungi,p:Calcarisporiellomycota,c:Calcarisporiellomycetes,o:Calcarisporiellales,f:Calcarisporiellaceae,g:Calcarisporiella	k:Fungi,p:Calcarisporiellomycota,c:Calcarisporiellomycetes,o:Calcarisporiellales,f:Calcarisporiellaceae,g:Calcarisporiella	No hit
OTU1931	GSL|100.0|MH910547|SH1555625.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma	No hit
OTU1933	SS|0.8400|MF521905|SH1184581.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Sebacinales,f:Serendipitaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Sebacinales,f:Sebacinaceae,g:Sebacina	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Sebacinales,f:Serendipitaceae	No hit
OTU1934	SS|1.0000|KX908734|SH1521424.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	No hit
OTU1935	GS|98.4|MG211111|SH2708808.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae	No hit
OTU1936	GS|77.8|GU187861|SH3227868.08FU;k:Fungi,p:Ascomycota,c:Archaeorhizomycetes	k:Fungi,p:Ascomycota,c:Archaeorhizomycetes	No hit	No hit
OTU1937	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1938	SS|1.0000|AY781276|SH1173523.08FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales	k:Fungi,p:Basidiomycota	No hit
OTU1940	SS|0.8800|JF432994|SH1564401.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Exophiala	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae	No hit
OTU1941	GS|70.1|UDB014917|SH3352098.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Sebacinales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Sebacinales	No hit	No hit
OTU1942	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1944	GS|77.4|UDB035464|SH1156307.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Helminthosphaeriaceae,g:Endophragmiella,s:Endophragmiella constricta	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Helminthosphaeriaceae,g:Endophragmiella,s:Endophragmiella constricta	No hit	No hit
OTU1945	SS|0.9600|AB971703|SH1152792.08FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota	No hit
