OTU ID	Leaf-Ctrl-1	Leaf-Ctrl-2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100-2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2
OTU2661	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU2668	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	47	7	30	7
OTU2669	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0
OTU267	0	0	0	0	0	0	0	0	0	0	0	174	21	832	454	10	78	850	465
OTU2670	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU2671	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2672	0	0	13	6	11	11	16	16	1	1	0	0	0	0	0	0	0	0	0
OTU2673	0	0	5	5	4	1	1	1	4	4	0	0	0	0	0	0	0	0	0
OTU2674	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU2677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	9	0	0
OTU2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OTU268	0	0	0	0	0	0	0	0	0	0	0	0	157	91	1337	1	0	625	5
OTU2680	0	0	2	1	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU2681	0	0	0	0	0	0	0	0	0	0	0	7	9	18	12	9	26	8	14
OTU2683	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0
OTU2687	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU2688	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU269	0	0	0	0	0	0	0	0	0	0	0	0	44	68	385	1	37	50	351
OTU2692	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0
OTU2694	0	0	2	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0
OTU2696	0	0	0	0	0	0	0	0	0	0	0	4	26	0	0	15	29	3	15
OTU2697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0
OTU2698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
OTU2699	0	0	6	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU27	0	0	0	0	0	0	0	0	0	0	0	3641	6608	19245	14568	8597	14348	12625	7344
OTU270	0	0	234	243	239	151	52	77	21	0	0	0	0	0	0	0	0	0	0
OTU2700	0	0	4	2	5	8	8	5	0	2	0	0	0	0	0	0	0	0	0
OTU2701	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2702	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0
OTU2704	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5	0	0	2
OTU2706	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0
OTU2707	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU271	0	0	0	0	0	0	0	0	0	0	0	8	57	128	11	0	68	424	21
OTU2710	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1
OTU2712	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2714	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU2715	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	3
OTU2716	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	1
OTU2717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1
OTU272	0	0	312	325	303	214	91	80	56	295	0	0	0	0	0	0	0	1	0
OTU2720	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2721	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2722	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0
OTU2723	0	0	0	1	0	2	3	0	4	1	0	0	0	0	0	0	0	0	0
OTU2724	0	0	0	2	1	1	1	2	2	3	0	0	0	0	0	0	0	0	0
OTU2725	0	0	0	0	0	0	0	0	0	0	0	0	45	623	267	419	831	264	366
OTU2726	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2727	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2728	0	0	0	8	0	5	0	0	0	0	0	45	0	0	7	2	0	0	0
OTU2729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
OTU273	0	0	123	104	276	33	1	66	83	4	0	0	0	0	0	4	2	0	0
OTU2730	0	0	13	22	22	4	43	15	0	0	0	7	31	5	15	9	25	0	4
OTU2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU2733	0	0	6	21	15	2	9	0	15	0	0	0	0	0	0	0	0	0	0
OTU2736	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	2	0
OTU274	0	0	173	217	102	120	80	160	253	928	0	0	0	0	0	1	0	0	0
OTU2740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
OTU2741	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2742	0	0	0	0	0	0	0	0	0	0	0	3	1	4	4	0	2	7	3
OTU2743	0	0	3	1	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0
OTU2745	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2746	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
OTU2747	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	5	2	1	4
OTU2749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU275	0	0	0	79	0	0	1	0	0	0	0	4	5	11	8	221	12	107	304
OTU2753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	12
OTU2754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
OTU2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1
OTU2756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU2758	0	0	0	0	0	0	0	0	0	0	0	2	7	57	15	29	76	86	21
OTU2759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU276	0	0	25	0	0	0	0	19	0	0	0	314	4	166	71	30	169	132	216
OTU2760	0	0	0	0	0	0	0	0	0	0	0	203	180	1128	237	467	808	2927	236
OTU2761	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU2762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
OTU2763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3
OTU2764	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
OTU2765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	1
OTU2766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4
OTU2767	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2
OTU2768	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	1	3	1	9
OTU2769	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
OTU277	0	0	223	165	141	37	59	0	11	85	0	20	0	0	1	0	0	0	6
OTU2770	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU2771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU2772	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
OTU2773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU2775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU2776	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2778	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2779	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0
OTU278	0	0	0	0	0	0	0	0	0	0	0	39	44	116	60	63	603	50	56
OTU2780	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2781	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
OTU2782	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2783	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2784	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2785	0	0	0	0	0	0	0	0	0	0	0	228	239	358	383	235	317	65	97
OTU2786	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0
OTU2788	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	9	2
OTU2789	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU279	0	0	7	30	11	38	56	9	41	75	0	9	0	0	4	35	12	635	19
OTU2790	0	0	3	1	7	0	2	0	1	0	0	0	0	0	0	0	0	0	0
OTU2791	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
OTU2793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
OTU2794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	8	4	0
OTU2796	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU2797	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2798	0	0	2	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
OTU2799	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU28	0	0	2293	8249	3280	1039	7365	2975	1065	2714	0	5899	75	4429	860	2606	3882	13621	13756
OTU280	0	0	0	0	0	0	0	0	0	0	0	150	662	237	281	109	118	133	127
OTU2800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
OTU2801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU2802	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU2804	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	6	0	2
OTU2806	0	0	0	0	0	0	0	0	0	0	0	2	3	15	8	8	5	2	5
OTU2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1
OTU2808	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1
OTU2809	0	0	42	1481	35	14	20	9	26	34	0	0	0	0	0	0	0	0	0
OTU281	0	0	97	243	242	64	35	56	0	0	0	90	0	1	0	3	1	0	0
OTU2811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0
OTU2812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
OTU2813	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
OTU2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0
OTU2817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	2	3
OTU2819	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU282	0	0	0	0	0	0	0	0	0	0	0	1469	2006	6657	2507	2340	6380	837	3395
OTU2820	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2821	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU2823	0	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
OTU2824	0	0	4	1	15	1	0	1	21	0	0	0	0	0	0	0	0	0	0
OTU2825	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0
OTU2826	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2827	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2828	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2829	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU283	0	0	270	219	75	167	72	119	103	0	0	0	0	0	0	0	0	12	0
OTU2830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
OTU2831	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU2832	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2833	0	0	0	3	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2836	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2837	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0
OTU284	0	0	0	0	0	0	0	0	0	0	0	75	14	233	151	143	98	157	159
OTU2840	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2841	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
OTU2845	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
OTU2846	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2848	0	0	2	2	1	3	5	2	18	6	0	0	0	0	0	0	0	0	0
OTU2849	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU285	0	0	78	31	148	41	0	0	0	0	0	0	0	11	0	54	465	8	22
OTU2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	6	0
OTU2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU2853	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0
OTU2854	0	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0
OTU2856	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2857	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
OTU2860	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2861	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2862	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
OTU2863	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2864	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2865	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU2866	0	0	6	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2867	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2868	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2869	0	0	0	0	0	0	0	0	0	0	0	15	21	7	4	0	3	0	13
OTU287	0	0	89	113	91	73	21	114	54	139	0	0	0	0	0	0	0	0	0
OTU2870	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	1	1	1	1
OTU2871	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2873	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0
OTU2874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0
OTU2877	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2879	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU288	0	0	14	12	8	3	13	5	63	0	0	3	16	24	7	7	22	145	478
OTU2881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0
OTU2883	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
OTU2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU2885	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10	0	0
OTU2886	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
OTU2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0
OTU289	0	0	0	0	0	0	0	0	0	0	0	176	140	0	12	1	67	12	168
OTU2890	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0
OTU2891	0	0	0	0	0	0	0	0	0	0	0	35	48	130	45	41	120	23	64
OTU2892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	4	2	6
OTU2894	0	0	0	0	0	0	0	0	0	0	0	6	1006	268	352	1	787	123	236
OTU2896	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU2897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	6
OTU2898	0	0	3	1	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU2899	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU29	0	0	0	0	0	0	0	0	0	0	0	11535	11436	15325	15449	2286	4363	1231	7093
OTU290	0	0	79	80	198	71	92	38	112	2	0	2	0	0	0	3	0	16	0
OTU2900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2
OTU2901	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2902	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
OTU2903	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	3
OTU2905	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0
OTU2906	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2907	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2908	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU2909	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU291	0	0	97	146	133	49	58	48	64	293	0	0	0	0	0	0	0	0	0
OTU2911	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	6
OTU2912	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2913	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2914	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
OTU2915	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2916	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU2918	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
OTU2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
OTU292	0	0	0	0	0	0	0	0	0	0	0	6	6	342	3	76	124	755	63
OTU2921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OTU2922	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	2	4
OTU2923	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2924	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU2926	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2927	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1
OTU2929	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
OTU293	0	0	0	0	0	0	0	0	0	0	0	168	65	154	60	168	216	88	105
OTU2930	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2932	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2933	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2935	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2936	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
OTU2938	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2939	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU294	0	0	236	407	294	834	757	137	146	97	0	0	0	0	0	0	1	0	0
OTU2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0
OTU2942	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU2945	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
OTU2947	0	0	0	0	0	0	0	0	0	0	0	166	12	21	22	19	40	17	26
OTU2948	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU2949	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU295	0	0	0	0	0	0	0	0	0	0	0	0	3	10	17	8	10	573	2
OTU2950	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2952	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2953	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1
OTU2956	0	0	0	0	0	0	0	0	0	0	0	46	64	118	69	63	75	117	85
OTU2957	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
OTU2959	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU296	0	0	6	542	1	21	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU2960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU2961	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3
OTU2962	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
OTU2963	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	5	0	3
OTU2964	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2965	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
OTU2966	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
OTU2967	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	1
OTU2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	1	2
OTU297	0	0	0	0	0	0	0	0	0	0	0	47	225	105	93	177	408	143	69
OTU2970	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2972	0	0	0	0	0	0	0	0	0	0	0	18	1	30	16	6	14	2	8
OTU2973	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2974	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2975	0	0	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU2976	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU2978	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2979	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU298	0	0	243	123	125	100	174	43	122	1	0	0	0	0	0	0	0	0	0
OTU2980	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2981	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0
OTU2985	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2986	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU2987	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2989	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU299	0	0	0	0	0	0	0	0	0	0	0	1	38	47	307	12	54	39	339
OTU2990	0	0	0	3	3	3	0	4	0	2	0	0	0	0	0	0	0	0	0
OTU2991	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
OTU2992	0	0	200	301	253	230	308	166	272	247	0	0	0	0	0	0	0	0	0
OTU2994	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU2995	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2997	0	0	0	0	0	0	0	0	0	0	0	9	6	31	11	244	12	57	14
OTU2998	0	0	4	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU2999	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU3	9	1	206869	305038	265589	208422	295408	174082	269675	257370	0	110	49	114	95	149	223	269	233
OTU30	0	0	0	0	0	0	0	0	0	0	0	25243	2276	4543	4291	5481	10711	10055	8037
OTU300	0	0	0	0	0	0	0	0	0	0	0	35	31	77	33	289	101	73	243
OTU3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU3002	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0
OTU3005	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU3006	0	0	0	0	0	0	0	0	0	0	0	74	89	157	142	70	94	22	32
OTU3008	0	0	7	3	6	21	23	0	5	0	0	0	0	0	0	0	0	0	0
OTU3009	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU301	0	0	8	0	0	10	0	0	0	0	0	0	0	9	0	2	95	244	202
OTU3010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1
OTU3011	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
OTU3012	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0
OTU3014	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	2	0	0
OTU3015	0	0	13	3	3	8	13	0	13	145	0	0	0	0	0	0	0	0	0
OTU3016	0	0	5	2	5	11	1	19	2	4	0	0	0	0	0	0	0	0	0
